Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,partition,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,400,1.0,2,0.0005471512531494976,2.0650079775691143e-5,0.0016441355053876706,4.757954985748325e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,102,1.0,2,0.0,7.502635967975883e-12,0.10068901811638409,4.110627530270097e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,110,1.0,2,0.0,7.502635967975883e-12,0.1763526762131353,7.463509055933078e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,200,1.0,2,0.00961477605811887,4.937110679139099e-6,0.0970271188352472,4.4990248342892645e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,112,1.0,2,0.0,7.502635967975883e-12,0.04086519090385197,1.6279999004196652e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,202,1.0,2,0.021629151633348796,7.907852613842471e-6,0.06260390907199101,3.148230134692272e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,210,1.0,2,0.0026815015317498254,9.932481653357863e-6,0.026971562680136642,8.052803234357778e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,101,1.0,2,0.0,7.502635967975883e-12,0.196134937402358,8.634150459672647e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,300,1.0,2,-0.0021330722915103985,1.0267394139800262e-5,0.012659007303759937,3.071867320598332e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,120,1.0,2,0.0,7.502635967975883e-12,0.004930102098068521,8.534446011373223e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,201,1.0,2,0.01706461914936548,6.866189343470621e-6,0.08281691705943463,3.935603642069927e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,310,1.0,2,-0.0021229883172319175,3.834965320688355e-5,0.002106564205395302,0.00015918749957059461
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,111,1.0,2,0.0,7.502635967975883e-12,0.0730782250506648,2.897626894000191e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,103,1.0,2,0.0,7.502635967975883e-12,0.06107240986412158,2.4382187683937444e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,130,1.0,2,0.0,7.502635967975883e-12,-0.001278416777213742,0.0002107828241407407
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,211,1.0,2,0.00402066098895895,1.1948054223473306e-5,0.014073931331732088,5.882025947487934e-5
